seller_id,geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng
01cf7e3d21494c41fb86034f2e714fa1,85603,francisco beltrao,PR,-26.03937909522674,-53.05627329010058
40ec8ab6cdafbcc4f544da38c67da39a,85603,francisco beltrao,PR,-26.03937909522674,-53.05627329010058
ceaec5548eefc6e23e6607c5435102e7,3821,sao paulo,SP,-23.49052700805008,-46.49990855759131
c8771b1a10bb99bb34d3c459c5cffb53,36512,tocantins,MG,-21.175566982995782,-43.02224433582957
e9bc59e7b60fc3063eb2290deda4cced,87083,maringa,PR,-23.380991999999992,-51.95312548209549
c79151301b9d90985d1fa52879213105,87083,maringa,PR,-23.380991999999992,-51.95312548209549
b906dd0e57f282c7089171b6ed07982e,87083,maringa,PR,-23.380991999999992,-51.95312548209549
5f67c6082caacb26e431a7b17940cece,87083,maringa,PR,-23.380991999999992,-51.95312548209549
13d95f0f6f73943d4ceffad0fc2cd32c,74473,goiania,GO,-16.61639504877385,-49.31742493767974
6f229cc508fc6915ed5c499efd93baa4,21931,rio de janeiro,RJ,-22.80738453289282,-43.19957595822037
83f2b4881141ce3fcd4e985125d3279e,14055,ribeirao preto,SP,-21.15455668217651,-47.82332723685198
abc015ebac1d283a323ca9db35ede4b9,14055,ribeirao preto,SP,-21.15455668217651,-47.82332723685198
bf961104a38e01b9062ee026bb657dee,14055,ribeirao preto,SP,-21.15455668217651,-47.82332723685198
c8c1bea22194a4eefa2dc9a9fa89f536,88210,porto belo,SC,-27.16192012699244,-48.539738375795
3bb32fedaa74e4ad20f4ce067733bd31,88210,porto belo,SC,-27.16192012699244,-48.539738375795
b0b346d3a89f5eb4c2968af3f083cd43,13105,campinas,SP,-22.889959409698957,-46.97282513879578
a0415d9b25ede3c4b1e477e9916ffc03,26255,nova iguacu,RJ,-22.760706530798945,-43.46669153079895
3dfd3dc96f7f8598eca74e9ac8a2fa31,3343,sao paulo,SP,-23.55728270616586,-46.57689630803007
e5545d4d4473876ea78c5bcebca365c3,17512,marilia,SP,-22.16186499773796,-49.96620695813686
a72f15980dc3e9bfd1a49ac9b2f3af65,17512,marilia,SP,-22.16186499773796,-49.96620695813686
08d2d642cf72b622b14dde1d2f5eb2f5,17512,marilia,SP,-22.16186499773796,-49.96620695813686
fa1a9dec3a9940c072684a46728bf1fc,88820,icara,SC,-28.68564886441322,-49.32673200422754
6ddc28b61be28373b4503a1f61cf98a9,3543,sao paulo,SP,-23.53490010935425,-46.51279247155057
c5ebe6598748b0aeaa61cfb820478b92,95910,lajeado,RS,-29.434843254115822,-51.99414030048663
04ee0ec01589969663ba5967c0e0bdc0,95910,lajeado,RS,-29.434843254115822,-51.99414030048663
5670f4db5b62c43d542e1b2d56b0cf7c,3694,sao paulo,SP,-23.53876521648681,-46.484289057591326
e1c76f339ebd5460999f25a2aa8c92c5,3029,sao paulo,SP,-23.530282470713868,-46.61558099999999
e644cbadf7eeb30d0d29f335ce7d52ec,3029,sao paulo,SP,-23.530282470713868,-46.61558099999999
91f848e9f4be368f4318775aac733370,3029,sao paulo,SP,-23.530282470713868,-46.61558099999999
f9244d45189d3a3605499abddeade7d5,3029,sao paulo,SP,-23.530282470713868,-46.61558099999999
6524b847b982cd56bb5d4b02b776ee42,13042,campinas,SP,-22.925679255063773,-47.05136574063706
610f72e407cdd7caaa2f8167b0163fd8,1201,sao paulo,SP,-23.538762000548264,-46.64533076282538
131fcb0a0c9a47bba4474aacff0f14b7,1201,sao paulo,SP,-23.538762000548264,-46.64533076282538
972d0f9cf61b499a4812cf0bfa3ad3c4,88359,brusque,SC,-27.138756475075255,-48.96622258976591
609e1a9a6c2539919b8205cf7c4e6ff0,88359,brusque,SC,-27.138756475075255,-48.96622258976591
c33847515fa6305ce6feb1e818569f13,88359,brusque,SC,-27.138756475075255,-48.96622258976591
8c91bfea4263b8fba54081460693e2a1,98920,horizontina,RS,-27.625930615944277,-54.31018408007134
38af8acfd46ac4a7bf754e8ca6736664,4364,sao paulo,SP,-23.64696058673321,-46.67142529294825
d90fe2229fee1a5da999ccd0c06c1667,3416,sao paulo,SP,-23.56295775570961,-46.54572933623757
75fdd0a732287f9497b179f6bd445d32,9350,maua,SP,-23.68599603967348,-46.45059460228513
3504c0cb71d7fa48d967e0e4c94d59d9,9350,maua,SP,-23.68599603967348,-46.45059460228513
e26901d5ab434ce92fd9b5c256820a4e,9350,maua,SP,-23.68599603967348,-46.45059460228513
5b2e94f2c22b39ccc24d34ad0f669672,1214,sao paulo,SP,-23.539330791563277,-46.64636246142302
e5bd51692380fd8cabb19b756b95e714,9220,santo andre,SP,-23.62116767638064,-46.53758234831788
41b39e28db005d9731d9d485a83b4c38,9220,santo andre,SP,-23.62116767638064,-46.53758234831788
c0563dd588b775f2e37747ef6ad6c92c,9220,santo andre,SP,-23.62116767638064,-46.53758234831788
cfb1a033743668a192316f3c6d1d2671,18110,votorantim,SP,-23.544510381614717,-47.45742491243005
f63d8f293af3a6454377546bd9dd19ff,18110,votorantim,SP,-23.544510381614717,-47.45742491243005
23c38debaffe4a25a30fdbd9b586a13f,18110,votorantim,SP,-23.544510381614717,-47.45742491243005
8476243f92442881ddd5b578975cf115,93700,campo bom,RS,-29.66918041768977,-51.06985562612192
34f563c82a85b99ae9e6d60db5fc2e28,93700,campo bom,RS,-29.66918041768977,-51.06985562612192
f2336e113377dd21c744d9c4fc8293a9,3659,sao paulo,SP,-23.52247709186912,-46.51092830322003
f25e239052084705e17a982bc600ab2a,1123,sao paulo,SP,-23.52938176770149,-46.63654930766344
218f991754f360af9c2daa5e0b8e990c,1123,sao paulo,SP,-23.52938176770149,-46.63654930766344
6b803197e03abd5056b4313306b4f29d,1123,sao paulo,SP,-23.52938176770149,-46.63654930766344
714b9a1332840f257b49f476bea4e341,15910,monte alto,SP,-21.261588757949777,-48.48039849713321
89d9a386b0b6e5fc8403071b03f7206a,3103,sao paulo,SP,-23.553913410463476,-46.60908186920652
bd15ee794d5e640d9dd71b665b2ab15b,14078,ribeirao preto,SP,-21.15861127116393,-47.761164252005344
24a6daf925d9d591870a66660416de31,14078,ribeirao preto,SP,-21.15861127116393,-47.761164252005344
f326006815956455b2859abd58fe7e39,15601,fernandopolis,SP,-20.292555131702027,-50.25301170992143
6fc26fe110feebd80a433e1f012a84f9,15601,fernandopolis,SP,-20.292555131702027,-50.25301170992143
bac692d6c0ed08467878018e6cc9c26c,89041,blumenau,SC,-26.91225211656761,-49.11253425339034
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC,-26.91225211656761,-49.11253425339034
91543f9849d68d023e17194926598543,89041,blumenau,SC,-26.91225211656761,-49.11253425339034
6a51fc556dab5f766ced6fbc860bc613,17500,marilia,SP,-22.210520804605014,-49.95357912906109
ea6b12bf9ffe2bac34602ec631d97a47,7093,guarulhos,SP,-23.455771072162264,-46.54359662683939
dc64d75cc406bb0697be983831430e60,31560,belo horizonte,MG,-19.837876805451973,-43.97476296424544
fa7ad8ae9bcb2c4493fdf38e96b1d74f,13920,pedreira,SP,-22.743272864443878,-46.91660457977239
13e85aac53340018b40c2af68001b7e0,13920,pedreira,SP,-22.743272864443878,-46.91660457977239
febab0275244b9a49a623f0bd613ca2f,13920,pedreira,SP,-22.743272864443878,-46.91660457977239
f593898ec748b7a8cb81fc04edafd98a,13920,pedreira,SP,-22.743272864443878,-46.91660457977239
119d1aef1b4144adba89163f6cd9f5d4,13920,pedreira,SP,-22.743272864443878,-46.91660457977239
53e4c6e0f4312d4d2107a8c9cddf45cd,13920,pedreira,SP,-22.743272864443878,-46.91660457977239
4a1f694197d05fe70026b016a7316b41,13920,pedreira,SP,-22.743272864443878,-46.91660457977239
686886775c8f6b1191c7b953fb52708c,13920,pedreira,SP,-22.743272864443878,-46.91660457977239
bc30de0d71bd6260b936a026b5cf7200,13920,pedreira,SP,-22.743272864443878,-46.91660457977239
d1ef48b38baca7e831711c4a0aeb398f,86800,apucarana,PR,-23.554308911744656,-51.46163710284671
d94ba08b99bedd6a5f6c875ecc4a6fac,86800,apucarana,PR,-23.554308911744656,-51.46163710284671
26d8a1c7c75d513045798992ead43aa2,86800,apucarana,PR,-23.554308911744656,-51.46163710284671
5debea795b07621e1f90532e18f96145,86800,apucarana,PR,-23.554308911744656,-51.46163710284671
67e43d802fde8cfd3f9580124f8167d1,7062,guarulhos,SP,-23.460512427145243,-46.55644367638064
259f7b5e6e482c230e5bfaa670b6bb8f,8550,poa,SP,-23.521462575076452,-46.3374734089676
dd7ddc04e1b6c2c614352b383efe2d36,3471,sao paulo,SP,-23.56428872384441,-46.51916870982169
f457c46070d02cadd8a68551231220dd,87047,maringa,PR,-23.420721363997803,-51.8977065657895
1f50f920176fa81dab994f9023523100,15025,sao jose do rio preto,SP,-20.794956793754903,-49.38075363755488
910a922b426b7ff95eaee129ad6c0e1f,15025,sao jose do rio preto,SP,-20.794956793754903,-49.38075363755488
cc63f0dd2acba93ffed4fe9f8e0321fa,15025,sao jose do rio preto,SP,-20.794956793754903,-49.38075363755488
2009a095de2a2a41626f6c6d7722678d,15025,sao jose do rio preto,SP,-20.794956793754903,-49.38075363755488
2b1a40c1daabc6ca280c4b815c101841,35500,divinopolis,MG,-20.13851111075388,-44.892162193148266
4be9ae93c4fc0f41713d71a4194ee1b3,35500,divinopolis,MG,-20.13851111075388,-44.892162193148266
d379f449f2a3b271bc01c0782020f705,35500,divinopolis,MG,-20.13851111075388,-44.892162193148266
81ed90f07c0bacb7594940ba2ef676aa,35500,divinopolis,MG,-20.13851111075388,-44.892162193148266
26b482dccfa29bd2e40703ba45523702,13450,santa barbara d'oeste,SP,-22.75674615924385,-47.42245156994379
5dceca129747e92ff8ef7a997dc4f8ca,13450,santa barbara d'oeste,SP,-22.75674615924385,-47.42245156994379
f356c348fbc8df6a882823e21f5ce8b7,92025,canoas,RS,-29.926362456575603,-51.16916202844942
2ba91c7ad80ff88b23b7db823b43c233,13310,itu,SP,-23.27237675107422,-47.31048525086489
3d0cd21d41671c46f82cd11176bf7277,89217,joinville,SC,-26.29074352250875,-48.87256331620417
d93919c944be9cff128f6c9cb899eacb,13375,mombuca,SP,-22.92940931834325,-47.56319365342264
f7ba60f8c3f99e7ee4042fdef03b70c4,9628,sao bernardo do campo,SP,-23.66210163613023,-46.563358352905496
0ee4fb99ac55ffbbc98795aa01b7f8fa,6539,santana de parnaiba,SP,-23.466988844754034,-46.87775087555063
f1ce5fdecd64935c28b9ff932751d0dc,6539,santana de parnaiba,SP,-23.466988844754034,-46.87775087555063
c5f7e746b7e6d07def6c0dae9903279b,81350,curitiba,PR,-25.496425128858863,-49.32550578416874
b88e7c57cb2d8b973b7dd4a2bfa14b36,81350,curitiba,PR,-25.496425128858863,-49.32550578416874
7a2d2949aea47fab95fd98d6c9f618b1,81350,curitiba,PR,-25.496425128858863,-49.32550578416874
f7720c4fa8e3aba4546301ab80ea1f1b,81350,curitiba,PR,-25.496425128858863,-49.32550578416874
2d20f1cd18725c91147da0791d498022,86040,londrina,PR,-23.338833223151912,-51.1365436301576
7a073a40a9d3f1fee8bc45670ea1e909,86040,londrina,PR,-23.338833223151912,-51.1365436301576
002100f778ceb8431b7a1020ff7ab48f,14405,franca,SP,-20.52439634849265,-47.402581829626286
ae45ad30c2d2e5913094769690a239d2,14405,franca,SP,-20.52439634849265,-47.402581829626286
167fd940acebc789debd6eb418c46e38,14405,franca,SP,-20.52439634849265,-47.402581829626286
70f84699be677ec988d1fa824aef7d90,35700,sete lagoas,MG,-19.46079537981065,-44.2482259707376
0ea22c1cfbdc755f86b9b54b39c16043,35700,sete lagoas,MG,-19.46079537981065,-44.2482259707376
213fafb0ca06fb3d5886579c2565791b,35700,sete lagoas,MG,-19.46079537981065,-44.2482259707376
5bc24d989e71e93c33e50a7782431b0e,37165,campo do meio,MG,-21.10975171291526,-45.82747082459272
1703bc09972dab9782e7a9194943b69f,37165,campo do meio,MG,-21.10975171291526,-45.82747082459272
36f98ad67cc981f50ce8aed093d5783c,85904,toledo,PR,-24.707318374258808,-53.74722729833725
7fdb0720c8d7c9075538b365dc8c3a22,85904,toledo,PR,-24.707318374258808,-53.74722729833725
d4e4b5192cba4e0e66eb12a9d347239d,85904,toledo,PR,-24.707318374258808,-53.74722729833725
70ee69419916dc13e3aed619061f996c,8780,mogi das cruzes,SP,-23.51928930872756,-46.18175624318172
6eb94e1466490d327a09abf8f3552a50,13219,jundiai,SP,-23.178045878531904,-46.85261552846696
8ff1a9df749e454105c55cda13e79143,17509,marilia,SP,-22.213608516792643,-49.94481492062436
c4fabeea6e569d42d02993bb1f4f1cbc,60741,fortaleza,CE,-3.777868645017026,-38.54922938565408
5236605f4d4b0b3e4df85b850393fca0,3311,sao paulo,SP,-23.545594445467103,-46.56366291092951
45c20d94d9171b0bcfab3c955e47d67b,13490,cordeiropolis,SP,-22.48190706747875,-47.45978403410319
5bc237df65098fe211bb4818f4d26d78,38410,uberlandia,MG,-18.943692776530483,-48.24072185523516
6a38087bc8ad4f89ff453561005f6dea,75123,anapolis,GO,-16.341236999999992,-48.9550275
4e5725ba188db8252977a4f0227bd462,14092,ribeirao preto,SP,-21.17438597668648,-47.773627465029705
ede0c03645598cdfc63ca8237acbe73d,14092,ribeirao preto,SP,-21.17438597668648,-47.773627465029705
4b1eaadf791bdbbad8c4a35b65236d52,14092,ribeirao preto,SP,-21.17438597668648,-47.773627465029705
f3862c2188522d89860c38a3ea8b550d,14092,ribeirao preto,SP,-21.17438597668648,-47.773627465029705
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP,-21.17438597668648,-47.773627465029705
e4f121bf6ef8b9a1d4d3e65dd0473fab,15085,sao jose do rio preto,SP,-20.83426318950601,-49.388884762255145
0307f7565ff85b299b6e5ef162b1b1a9,15085,sao jose do rio preto,SP,-20.83426318950601,-49.388884762255145
5c3460cd3e8a984382ae254e7dd20d9f,15085,sao jose do rio preto,SP,-20.83426318950601,-49.388884762255145
eebb3372362aa9a46975164bed19a7e7,4578,sao paulo,SP,-23.608788082511648,-46.697491807973314
2ec6e37d992a95eaddb3369dcbcc76d9,91310,porto alegre,RS,-30.04184413015761,-51.14773633443941
f84a00e60c73a49e7e851c9bdca3a5bb,20756,rio de janeiro,RJ,-22.88616216126142,-43.309168617808346
e5a38146df062edaf55c38afa99e42dc,1233,sao paulo,SP,-23.533543152374616,-46.66067416971553
80cfd480be3eb6d6267139f5cb793555,8223,sao paulo,SP,-23.52748337552653,-46.46883344324541
95b293867b5862941c9cd74f756a3c68,8223,sao paulo,SP,-23.52748337552653,-46.46883344324541
ea1776927851da2532aa70d6a32c095a,8223,sao paulo,SP,-23.52748337552653,-46.46883344324541
4de6e4ba574aa9dfdc824bc44dc47fdd,83402,colombo,PR,-25.34012388079921,-49.22449999069489
58e4b302b54937e55a678c4d15111da4,83402,colombo,PR,-25.34012388079921,-49.22449999069489
6548c2550b6e2d8f18053216e1c7b6f3,9920,diadema,SP,-23.68432546378896,-46.62187124562871
966cb4760537b1404caedd472cc610a5,9920,diadema,SP,-23.68432546378896,-46.62187124562871
f45122a9ab94eb4f3f8953578bc0c560,13419,piracicaba,SP,-22.722911266172275,-47.6385816947025
7901646fdd36a55f564ffaf2dbccaaf7,20021,rio de janeiro,RJ,-22.936633941171085,-43.17299338235742
6481e96574816ead57975da2c0f6d80d,18072,sorocaba,SP,-23.4411713433262,-47.513337401610016
e8dba4d70f7f2b20e775d09cae01142d,13456,santa barbara d'oeste,SP,-22.760928335864676,-47.38604978166418
20f0aeea30bc3b8c4420be8ced4226c0,13456,santa barbara d'oeste,SP,-22.760928335864676,-47.38604978166418
54a1852d1b8f10312c55e906355666ee,13456,santa barbara d'oeste,SP,-22.760928335864676,-47.38604978166418
b6dc74ed30f124f95227bed4e43a3bed,86702,arapongas,PR,-23.38585575425232,-51.442460093658816
e433f5fd4050e3352b5d83522b7fe24b,86702,arapongas,PR,-23.38585575425232,-51.442460093658816
e4fc40017a6d22c46a14ac2e17f87c3e,86702,arapongas,PR,-23.38585575425232,-51.442460093658816
48436dade18ac8b2bce089ec2a041202,27277,volta redonda,RJ,-22.48799632990333,-44.144711435025485
8ed8ea9a57c862f2c18c2fe41f601d56,89030,blumenau,SC,-26.901080648039247,-49.07799443949774
e732329483fd5f27367dd997b47f598a,89030,blumenau,SC,-26.901080648039247,-49.07799443949774
c76d418370990614e89e956c7a7567d9,6787,taboao da serra,SP,-23.62169160748679,-46.79946457555504
ea846a0e7ad98a741783e886d89dfa44,16072,aracatuba,SP,-21.197486189018345,-50.45967690397593
2c54051840f19eca309a5423cf22df36,81830,curitiba,PR,-25.520888148479475,-49.26197064002536
ee27a8f15b1dded4d213a468ba4eb391,74210,goiania,GO,-16.695945682698618,-49.2807680198184
e64882b4ef12aee8d0faca4db5b681f4,74210,goiania,GO,-16.695945682698618,-49.2807680198184
5b92bfa4120daa27c574daa2e386c693,18070,sorocaba,SP,-23.46640342492354,-47.48966376602803
1554a68530182680ad5c8b042c3ab563,37580,monte siao,MG,-22.42591970849245,-46.57564754276437
fc38b5dceee1a730fad8853453437fbd,13073,campinas,SP,-22.882519542266117,-47.07003619183319
152ee17e4c8aaf53dac99f3462e4999b,89248,garuva,SC,-26.02993640693347,-48.85562805718411
fac35d150712afb921ec59ac5f39bb11,38650,bonfinopolis de minas,MG,-16.5667527775811,-45.988562012337326
04aa0a1c5ce6b222003403a3e11c3cc0,13150,cosmopolis,SP,-22.636004862200203,-47.19150984579191
1e47defeeadeca0e9a18fa5a9311e735,15800,catanduva,SP,-21.140472077057574,-48.96969462481951
a7b7354cc588f7566a848bcbb1ce3d96,1215,sao paulo,SP,-23.53588212600267,-46.6480978215419
8de8fe3af4449ed695d2434c933ed73e,1215,sao paulo,SP,-23.53588212600267,-46.6480978215419
a7dc4098e4da6e41b426269d12ae7e91,4386,sao paulo,SP,-23.66428569164407,-46.65270207077727
918717417d88a9f9ae9735567e6c7682,5547,sao paulo,SP,-23.59126603052689,-46.77047214210285
26f6b7ab07be3e9e69ce82a6552efc19,21070,rio de janeiro,RJ,-22.84611298917996,-43.27156753303704
5a32c398a06c345440bf2a683b017ad3,21070,rio de janeiro,RJ,-22.84611298917996,-43.27156753303704
cad9969167c09b48ae6f1d123f7fa68d,37706,pocos de caldas,MG,-21.80371586037735,-46.49919183503101
5075aaa8404020ae6aa8bf4792099b41,37706,pocos de caldas,MG,-21.80371586037735,-46.49919183503101
7c4adcc13272c0e26fa23aac642adb7b,24725,sao goncalo,RJ,-22.82000958742553,-42.967618736084745
f19516b9ff26bfeb091b30108db4ddbd,13160,artur nogueira,SP,-22.5726090668405,-47.161260379817485
c794dab4928dd97beb41d05514441e86,13160,artur nogueira,SP,-22.5726090668405,-47.161260379817485
d65f31d2413268e671989503f6cf9993,13160,artur nogueira,SP,-22.5726090668405,-47.161260379817485
ed8cb7b190ceb6067227478e48cf8dde,11015,santos,SP,-23.961269965029715,-46.31246073313523
13f57c12a00ed4610db646b913a7f5c6,11015,santos,SP,-23.961269965029715,-46.31246073313523
b76a1f8356322f12529c37b67d5c96c2,11015,santos,SP,-23.961269965029715,-46.31246073313523
97e50a621f8e801f4baf69e08687c192,4209,sao paulo,SP,-23.57854695548403,-46.602222150131055
4d9fea3499bdc22aa4da4e339365f215,4209,sao paulo,SP,-23.57854695548403,-46.602222150131055
562f8cfc51f265411f487d07e9c40e7f,30575,belo horizonte,MG,-19.968782877055737,-43.98288422078597
a21c11ec5c3f03e7cc9f9203bff9e1c6,6513,santana de parnaiba,SP,-23.46922803320937,-46.90679544880759
5d9dc90a686a8fddacffab6bab5653a3,6513,santana de parnaiba,SP,-23.46922803320937,-46.90679544880759
97e4a63591ca439a2b8b7efd20e6e19e,20520,rio de janeiro,RJ,-22.9254141268394,-43.2403706575105
4003520d80d0bad1d5623f7aa3c63cda,20520,rio de janeiro,RJ,-22.9254141268394,-43.2403706575105
07017df32dc5f2f1d2801e579548d620,58030,joao pessoa,PB,-7.106820431153657,-34.856723133164536
52092ddbd3a58c450a4459bf051b2287,17300,dois corregos,SP,-22.36618118776832,-48.38463137755942
238fac594e170b59c6d228f5a4f4f1d9,17300,dois corregos,SP,-22.36618118776832,-48.38463137755942
1a8e2d9c38b84a9702ac7922924b0573,89245,araquari,SC,-26.41838878868533,-48.80074592820133
f1198c871e0171278b63f40d112caeec,1220,sao paulo,SP,-23.543703785734888,-46.646531047175294
48bad451945f5227341793478d6353ea,1220,sao paulo,SP,-23.543703785734888,-46.646531047175294
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,-30.006849760488127,-51.20225775229383
f08a5b9dd6767129688d001acafc21e5,90230,porto alegre,RS,-30.006849760488127,-51.20225775229383
a0e19590a0923cdd0614ea9427713ced,83075,sao jose dos pinhais,PR,-25.53614003501356,-49.08876397669273
289cdb325fb7e7f891c38608bf9e0962,31570,belo horizonte,MG,-19.80547439993657,-43.97868471495759
11305281b50fff20ae8bb473f8e11876,36500,uba,MG,-21.120207698699087,-42.93923156500394
cfa5ab0e4d3fc212fd0b3410e7081c62,36500,uba,MG,-21.120207698699087,-42.93923156500394
1da366cade6d8276e7d8beea7af5d4bf,36500,uba,MG,-21.120207698699087,-42.93923156500394
31344c16881c08a8a72c6d2eb29918c1,36500,uba,MG,-21.120207698699087,-42.93923156500394
723a46b89fd5c3ed78ccdf039e33ac63,93310,novo hamburgo,RS,-29.684533129771573,-51.140804871137306
d9b00a97818674c7f8d8b1ef0e689679,84035,ponta grossa,PR,-25.11316388259566,-50.1474321994057
9d681c7e12db302cb261e721040dde65,80330,curitiba,PR,-25.47098296947312,-49.30939571120668
0241d4d5d36f10f80c644447315af0bd,80330,curitiba,PR,-25.47098296947312,-49.30939571120668
c7bb64409aa480bb7d0335faaaf3d242,89218,joinville,SC,-26.2699090438318,-48.854855306043625
33d677f27a69b84051204ee4ae76eaca,89218,joinville,SC,-26.2699090438318,-48.854855306043625
fa1c13f2614d7b5c4749cbc52fecda94,13170,sumare,SP,-22.828596056062104,-47.2630472396561
cac63f48c38cd7d002a7e846dcd99a23,13170,sumare,SP,-22.828596056062104,-47.2630472396561
bf100ecb7997df312b285358fb32f92c,83070,sao jose dos pinhais,PR,-25.526700492094157,-49.09465297599399
164a5a8794e6d42e14f55e447b12a3bc,85980,guaira,PR,-24.08082043688277,-54.2505674137464
de09d00cfc265b8804c7df34075a68fa,2118,sao paulo,SP,-23.513913871871843,-46.59191770577693
638cba8be1fb599bbb76fd6948351eb3,12242,sao jose dos campos,SP,-23.21206059731866,-45.90427575659521
2f73e04d12cdf0c945ded66bb3fcf6c7,29313,cachoeiro de itapemirim,ES,-20.839559508961187,-41.156079550474345
fbc14c0cf93505ef89f64665ffa4a7b5,14150,serrana,SP,-21.202249044008106,-47.60928007398131
c3ee2331a724e6fc02c4b698b57a73f3,5108,sao paulo,SP,-23.51051764224707,-46.75714449916328
e9874ae10b2d60d43917b6bbfa13a599,86604,rolandia,PR,-23.32277430894344,-51.39589201313392
df47da4ae86fa4db890d05aaf24e21d8,4360,sao paulo,SP,-23.635393511903704,-46.6609098572687
9fbd5666d8618fa571c4230fafa09bd6,4360,sao paulo,SP,-23.635393511903704,-46.6609098572687
ddd51ae8cda92f3995a51fc0f0f3eec7,23062,rio de janeiro,RJ,-22.90304904302036,-43.5966033569162
2bdb95a56a36ebbc6640337ac5eac174,4054,sao paulo,SP,-23.61685885567546,-46.640049731201984
34d1ca11b242c0fee2c834ae8d788566,36415,congonhas,MG,-20.54448428599598,-43.8221687613411
96493fab2fbb13a14d0c0e8772eef5c3,5537,sao paulo,SP,-23.585994911737565,-46.73738359019568
d4ffeb15b67e81ff9af2b4252d99fb7e,12943,atibaia,SP,-23.12709831741896,-46.57060740842682
b5d034ac251546e25afe9067f05c1539,6852,itapecerica da serra,SP,-23.70583836663972,-46.85529356411217
e94b64dc6979b302a5a5be1662c83bb6,6852,itapecerica da serra,SP,-23.70583836663972,-46.85529356411217
8a1ff5c35f6595a73fef4c7b96e4908a,83091,sao jose dos pinhais,PR,-25.673466833863067,-49.18005965991051
a150c540f572d0fb53992264bc5c10b5,18035,sorocaba,SP,-23.504881704384516,-47.45794308065872
7c1fea10b5b006671d608b1d7c446ec4,18550,boituva,SP,-23.288538807246567,-47.66793779699548
9b76ad3d04236f76bc71c59470305e13,18550,boituva,SP,-23.288538807246567,-47.66793779699548
fc99f99385ae90f66f01733856fb88c9,18550,boituva,SP,-23.288538807246567,-47.66793779699548
b6e1504972665f739dec4facb9943775,13405,piracicaba,SP,-22.69323367128964,-47.66788262388331
da8622b14eb17ae2831f4ac5b9dab84a,13405,piracicaba,SP,-22.69323367128964,-47.66788262388331
d63c73efd41eb002280e7ec831424edb,13405,piracicaba,SP,-22.69323367128964,-47.66788262388331
f76a3b1349b6df1ee875d1f3fa4340f0,3275,sao paulo,SP,-23.58241919816495,-46.54549978129149
65febd49fd28ec955651299159b1f527,3275,sao paulo,SP,-23.58241919816495,-46.54549978129149
99eaacc9e6046db1c82b163c5f84869f,14400,franca,SP,-20.538262841943137,-47.39635652307204
6c17baf138731a4aaacc3210adf2037b,14400,franca,SP,-20.538262841943137,-47.39635652307204
d98eec89afa3380e14463da2aabaea72,90010,porto alegre,RS,-30.03246456895961,-51.22830941035258
ab75b89cc49c9ab3160d0c91565a442a,17604,tupa,SP,-21.94019746942605,-50.52536942375591
08084d990eb3f53af056ccbc1730c8a7,3612,sao paulo,SP,-23.521577060505507,-46.535003816954266
d85efbc8eff2b7adf524e2820569adc8,5268,sao paulo,SP,-23.437759809048416,-46.78760259922671
87d3c3aeb3ead335511b3ce315eb341e,3059,sao paulo,SP,-23.54048228864907,-46.59039836594723
4091f77d8c768fc3e81c20761471761d,3059,sao paulo,SP,-23.54048228864907,-46.59039836594723
93b9a99027bd8bd6af682aff18dd19bf,7600,mairipora,SP,-23.321000618385284,-46.58563566388714
f682e0f848abafc6f41e0d4e868c66ef,7600,mairipora,SP,-23.321000618385284,-46.58563566388714
0bf0150d5b9d60d9cd2906003332f085,1547,sao paulo,SP,-23.58433229232636,-46.620884109113554
7ecef8194babfec876ca720714327841,13041,campinas,SP,-22.9222881829015,-47.06075593658031
436bf27f2f18474fc6047702e9f8a866,13041,campinas,SP,-22.9222881829015,-47.06075593658031
87b4428a334b8f676fd9a7f3bf544fb5,16480,guaimbe,SP,-21.907253342876484,-49.89602048208785
30829ded4523ab9224b93bc49a62c95f,95360,parai,RS,-28.59749004098992,-51.788763520991495
513a54369b6a8a6602fcb0e129c6d78d,9862,sao bernardo do campo,SP,-23.702143790580955,-46.5802918636709
d354c38a7182125a748cb10474fe963b,28495,aperibe,RJ,-21.626006046819068,-42.10567204836156
e0487761face83d64fcada2408959a36,1021,sao paulo,SP,-23.544601267331373,-46.63253954514836
dd55f1bb788714a40e7954c3be6df745,1021,sao paulo,SP,-23.544601267331373,-46.63253954514836
9996ae921c50e8dff411ac69c0b4bb8b,17605,tupa,SP,-21.93855853385429,-50.519770709208125
c3cfdc648177fdbbbb35635a37472c53,80610,curitiba,PR,-25.46571175714125,-49.28353987330483
c8cc60ffd415254af5d9b9f34f32c369,18053,sorocaba,SP,-23.508421522072776,-47.514122999999984
8ea394aed8138685abe1eb9f25e1021d,18053,sorocaba,SP,-23.508421522072776,-47.514122999999984
1ce3ae5a399804d1a87e706f8a813c3e,88715,jaguaruna,SC,-28.61041537478968,-49.02750082991397
e21a1e8be4715b0fcfd5385643bc49c4,88715,jaguaruna,SC,-28.61041537478968,-49.02750082991397
e59e575a175fadcadf8479e191770425,26210,nova iguacu,RJ,-22.759192334249292,-43.450232362051445
2138ccb85b11a4ec1e37afbd1c8eda1f,8250,sao paulo,SP,-23.539058968088128,-46.438434665416366
